x,y,z
91,608,536
652,982,450
347,995,35
120,662,983
751,824,3
374,503,218
602,984,892
776,464,146
478,511,766
888,240,714
900,619,531
228,217,859
770,618,877
854,337,658
958,244,268
83,291,196
780,272,340
448,588,985
252,759,410
189,345,321
490,677,994
311,959,420
629,996,537
193,514,651
29,271,364
522,607,99
76,496,192
613,332,500
812,893,935
316,900,855
733,865,23
302,577,38
73,573,794
50,567,317
893,652,711
258,211,288
222,850,322
887,562,394
164,469,275
479,580,171
885,179,524
42,234,927
288,374,438
253,912,90
480,33,979
178,998,290
802,939,162
244,507,234
717,126,88
484,413,424
503,687,973
288,893,926
422,5,250
544,446,876
26,940,533
915,50,270
713,187,114
114,602,671
25,632,580
28,503,287
601,340,901
783,728,282
900,120,320
446,278,235
768,470,801
972,698,538
254,261,689
865,85,321
970,24,913
515,79,723
116,376,963
468,15,199
89,47,93
9,175,233
139,4,269
290,598,745
278,628,283
159,803,456
943,892,126
308,634,198
996,995,446
194,782,433
162,30,679
726,894,678
474,584,546
211,744,881
457,855,939
986,309,693
735,501,14
983,54,880
103,164,491
439,483,521
698,939,861
466,149,971
21,573,409
63,542,146
639,676,916
310,514,744
180,103,166
17,579,50
143,816,254
907,515,735
770,509,199
676,82,140
971,751,361
193,528,97
584,820,588
835,612,608
755,606,653
301,856,946
745,419,628
959,846,614
220,654,712
16,978,216
15,450,391
86,515,623
56,386,701
828,407,52
510,50,952
419,380,795
885,241,174
795,400,965
547,272,188
536,922,506
425,450,794
304,433,64
891,313,460
814,48,381
537,130,227
939,835,567
769,735,925
873,45,380
650,315,616
392,266,122
616,491,894
837,652,726
651,609,564
334,382,818
521,146,10
155,250,980
743,593,183
373,645,556
449,980,488
573,969,324
536,600,583
736,635,278
711,999,41
136,417,210
670,481,28
227,413,136
733,505,241
143,401,894
139,400,276
76,19,252
230,549,553
442,221,578
431,749,517
219,758,706
411,21,33
885,187,905
643,898,835
890,774,18
112,161,589
262,697,852
21,783,204
746,73,282
165,118,335
612,442,605
530,361,173
606,536,820
516,477,620
119,200,555
684,174,22
415,157,169
982,395,757
486,858,320
904,188,160
177,209,666
790,862,484
123,266,671
67,278,462
515,657,792
323,750,64
764,814,903
569,160,565
943,775,152
205,522,848
501,570,333
739,828,346
273,244,396
221,549,702
741,960,332
262,713,974
318,998,511
72,48,921
917,713,95
800,17,815
367,724,920
944,28,307
383,993,892
492,875,683
15,249,860
169,835,714
531,159,351
226,555,606
33,936,658
929,14,544
817,61,952
268,713,286
833,542,309
374,577,382
53,303,619
271,994,539
261,190,134
132,549,192
589,626,457
936,455,757
676,852,503
921,675,160
929,448,730
602,986,840
221,96,983
127,676,502
522,564,248
151,969,212
971,554,250
66,908,816
564,557,997
871,979,443
27,176,592
195,73,524
811,691,88
974,661,862
790,156,546
239,460,201
637,305,613
308,945,993
613,733,96
453,179,771
570,446,274
495,840,735
881,743,998
427,195,154
513,845,145
218,833,96
861,710,383
314,33,396
377,812,213
928,241,539
108,126,835
328,861,98
455,398,196
427,841,886
309,618,70
165,62,186
596,17,132
495,16,835
995,85,825
613,558,289
528,607,376
568,418,473
356,497,157
832,875,535
129,653,358
539,509,295
878,139,90
441,999,835
337,646,977
992,686,335
91,151,753
495,753,92
234,93,815
797,611,14
591,115,411
952,661,637
930,936,398
131,72,300
692,15,384
831,797,278
339,941,630
601,100,474
344,51,529
572,305,591
822,643,477
951,836,214
860,955,769
362,772,153
943,903,672
904,205,270
285,227,923
772,671,610
100,484,927
18,711,323
33,552,216
581,907,619
265,334,375
672,531,465
151,422,172
18,961,467
950,160,69
641,703,2
941,816,244
103,593,928
33,743,411
549,54,434
287,983,300
238,958,510
752,589,296
262,440,307
827,45,938
67,669,383
726,356,249
184,783,241
421,121,379
821,93,133
904,421,530
946,302,662
56,465,53
124,538,499
830,253,231
389,807,380
759,830,217
97,770,200
93,470,853
650,565,442
718,391,442
715,346,157
526,607,260
650,939,312
652,585,984
606,137,643
501,105,9
73,745,28
68,153,955
15,499,900
440,170,346
613,361,399
798,346,159
197,251,155
728,521,238
82,331,121
796,546,957
901,176,168
729,804,274
462,206,7
194,87,644
456,155,792
501,93,914
389,100,139
789,237,615
493,125,318
56,738,279
712,950,938
579,421,227
800,778,771
91,622,11
578,673,57
464,953,445
69,815,895
988,393,902
222,266,876
211,229,699
949,743,819
903,300,899
609,563,616
652,377,841
149,984,23
860,227,225
447,439,910
612,878,727
463,848,244
337,247,870
415,437,343
320,753,300
856,84,614
364,76,299
863,565,340
61,30,43
913,880,999
301,496,318
312,157,843
540,557,525
419,309,928
841,592,389
86,575,177
699,622,986
666,935,383
311,129,900
806,540,913
864,925,838
219,478,976
478,2,959
944,454,549
310,361,835
678,211,321
84,699,312
471,348,959
304,338,841
591,516,67
478,512,388
687,572,58
697,223,660
241,803,318
39,503,165
801,535,60
476,925,604
228,192,641
249,29,866
452,892,172
233,761,130
207,596,580
989,584,401
642,146,330
10,462,599
110,127,355
257,163,625
959,11,280
753,286,709
279,393,827
788,262,404
555,69,894
527,292,167
260,970,572
172,87,566
967,290,434
932,912,851
54,403,811
634,145,287
662,312,239
486,163,998
764,854,358
726,231,675
32,821,91
241,442,317
80,287,705
280,945,823
344,510,350
458,995,402
129,47,800
788,260,917
941,266,402
54,529,182
553,579,349
769,34,259
651,196,219
405,549,232
847,595,199
11,509,641
11,587,929
798,596,632
605,291,57
265,169,737
881,717,72
905,792,633
407,12,489
571,604,701
189,997,401
146,420,136
527,146,403
80,600,393
715,167,443
980,961,669
542,933,106
773,139,910
959,859,914
54,294,654
554,867,230
543,715,573
360,797,994
275,166,890
731,718,907
681,287,201
327,943,483
150,324,41
835,386,656
332,486,204
85,201,498
704,528,436
215,336,349
847,955,627
37,759,288
287,702,11
326,723,430
392,700,568
497,169,805
544,471,988
161,243,891
675,294,403
562,45,57
750,517,802
437,431,996
780,30,729
627,593,172
30,618,344
518,250,438
920,102,242
342,854,390
737,117,337
459,257,624
283,227,235
240,865,891
118,733,463
730,823,832
616,154,990
36,771,361
705,282,212
680,740,745
296,67,589
187,715,865
266,548,53
785,861,978
260,753,138
59,390,908
96,942,986
848,486,785
559,749,636
115,57,355
843,573,493
48,824,755
621,888,75
650,753,915
130,393,138
79,242,488
886,231,955
188,324,529
235,64,48
920,226,72
440,238,666
14,887,401
662,593,902
718,338,925
640,62,92
209,232,700
371,583,532
336,984,778
688,445,319
797,981,965
981,472,489
354,909,479
256,154,92
770,165,735
84,352,951
755,200,308
409,559,754
623,991,699
840,340,528
703,961,688
472,308,689
676,959,960
688,45,117
152,965,834
858,726,38
250,70,760
854,319,448
792,441,970
917,614,662
997,71,263
947,364,878
16,187,267
398,546,761
813,434,401
658,674,859
84,951,659
520,552,439
698,461,111
492,504,399
401,663,943
142,149,880
972,936,245
680,573,699
894,199,47
516,695,56
850,192,81
703,736,44
762,982,483
501,93,914
541,723,382
322,903,338
184,381,528
993,793,427
276,590,856
186,605,444
553,920,862
945,833,231
882,7,336
88,96,780
735,129,920
594,287,307
542,698,107
317,150,318
929,81,556
222,327,8
628,439,365
708,163,194
283,174,489
994,937,681
247,412,182
451,439,226
824,962,923
903,884,209
458,776,252
930,763,881
364,651,229
171,111,938
314,796,735
388,377,898
800,393,480
498,828,206
55,717,204
627,670,949
332,954,109
613,186,811
663,207,32
304,708,289
153,557,829
390,908,271
906,793,496
208,916,701
159,313,339
86,191,859
800,919,483
152,563,32
357,946,133
510,341,921
233,761,130
688,607,587
77,946,944
982,996,19
598,586,504
979,779,550
699,608,393
770,452,82
684,227,764
656,869,403
216,780,447
911,502,645
246,72,993
570,412,234
751,384,727
125,565,649
434,812,474
283,421,397
599,695,512
771,197,770
418,41,673
873,255,793
641,216,485
451,180,840
287,983,300
377,990,891
273,407,496
697,635,663
546,797,11
366,388,581
783,434,562
719,94,12
9,978,829
316,933,828
26,911,475
82,155,106
527,291,60
922,41,124
487,687,976
456,517,155
666,971,430
328,774,563
548,940,25
377,26,677
297,718,216
766,617,462
37,348,497
94,197,694
512,608,88
521,277,812
446,566,249
542,479,676
915,426,70
227,611,782
926,122,323
460,994,252
431,529,980
163,212,486
551,405,118
522,450,737
428,701,207
595,612,228
198,410,346
751,930,927
156,17,479
166,846,390
343,493,253
106,718,467
853,307,918
257,104,185
59,162,83
58,526,319
719,999,641
459,430,158
231,584,943
265,151,83
899,546,615
945,490,586
72,320,855
530,451,168
742,966,735
795,14,466
501,149,395
648,417,662
426,637,920
265,487,974
406,493,920
754,588,587
196,755,170
630,38,416
374,473,739
12,125,52
169,826,322
756,170,416
72,17,190
304,8,282
296,377,269
688,881,675
942,824,368
450,819,96
729,313,816
506,198,203
85,791,511
700,808,191
813,682,985
464,857,285
615,50,434
432,239,866
883,19,484
66,279,273
386,674,201
950,201,388
439,121,167
247,785,862
318,351,158
893,908,51
823,66,389
107,672,767
729,149,264
120,966,560
528,153,511
742,151,899
474,233,998
77,33,184
88,685,606
250,70,760
589,488,767
407,63,883
823,79,79
659,54,858
382,596,467
370,910,246
234,937,467
249,405,643
661,593,847
409,525,968
603,756,498
159,381,424
651,694,404
883,294,246
692,155,309
508,58,83
21,285,166
396,439,274
990,101,765
132,22,288
222,300,959
656,374,440
286,54,376
766,924,828
225,259,942
970,892,640
752,710,77
616,1,968
47,316,840
389,491,792
137,574,359
552,386,699
850,498,723
437,447,641
759,119,480
407,741,863
768,473,378
270,858,427
923,468,11
469,26,136
814,822,661
897,508,511
38,969,688
854,394,803
451,679,549
143,838,744
350,416,300
938,155,402
527,271,803
305,506,810
200,78,940
688,881,675
537,706,967
804,162,626
616,73,992
716,485,738
901,176,168
9,832,628
250,501,83
707,959,35
291,330,274
74,202,880
742,846,813
499,583,246
771,466,559
60,968,939
271,586,371
767,711,563
785,921,325
434,316,962
292,154,226
615,934,391
466,23,401
408,970,630
947,6,538
817,348,751
430,657,709
501,501,566
821,273,244
627,651,651
981,666,115
69,297,567
64,282,58
243,755,732
613,472,896
301,893,171
914,26,49
665,75,201
471,681,737
720,789,646
885,843,775
458,411,551
416,162,964
512,576,635
683,266,603
766,658,849
493,469,319
144,777,974
173,786,427
401,289,398
347,219,282
376,192,6
420,306,988
731,649,280
125,357,146
900,742,119
755,336,522
540,856,418
844,395,74
685,145,87
674,360,868
200,270,255
517,818,142
502,88,470
721,966,111
351,263,190
746,678,976
793,174,895
173,31,811
421,74,925
103,923,310
936,281,536
245,773,49
804,866,857
416,790,490
104,78,672
426,313,921
693,428,816
529,36,638
568,978,155
2,692,160
672,844,356
487,983,369
497,75,969
899,858,340
850,177,205
320,298,576
708,206,46
208,478,691
550,468,326
725,491,940
563,954,133
565,658,602
966,801,556
640,743,701
416,503,319
266,737,132
640,804,52
457,298,234
361,951,117
838,473,361
260,735,816
126,741,796
882,121,367
662,427,296
495,515,32
77,210,566
678,988,905
347,418,358
21,818,622
104,118,171
400,698,425
187,693,843
451,915,221
442,953,310
554,300,495
32,530,289
582,969,484
136,607,866
777,156,487
166,557,497
251,129,337
957,100,201
463,133,937
427,40,446
776,821,435
859,678,802
394,946,524
599,121,955
120,632,741
228,767,97
744,48,306
55,543,978
754,869,206
848,916,323
332,1,684
461,542,254
904,184,732
49,767,736
219,865,238
587,503,52
600,435,322
644,703,74
914,637,125
36,6,318
33,765,287
804,293,658
343,242,979
999,202,464
557,876,230
381,967,251
908,816,333
582,417,218
693,612,511
710,406,55
345,726,547
712,74,82
592,210,846
413,269,504
502,188,189
178,237,263
784,417,190
778,275,941
878,195,422
314,456,265
439,778,567
706,935,422
149,992,275
283,327,723
859,898,67
35,629,813
622,123,714
989,95,462
253,431,71
461,300,905
37,661,189
15,789,727
173,397,819
682,223,495
351,380,845
859,468,330
997,578,542
612,765,755
321,463,787
910,768,368
82,322,392
712,845,333
726,42,878
924,164,984
323,672,56
640,221,832
507,864,937
229,614,575
400,901,89
832,869,661
822,476,541
247,152,132
615,271,718
993,657,438
315,195,667
514,939,502
498,263,85
204,530,330
408,115,729
582,81,8
390,684,979
645,69,572
147,4,751
618,435,870
501,941,940
500,402,100
740,799,193
843,431,122
429,321,133
144,199,607
338,139,459
262,275,985
399,530,577
961,724,529
208,241,198
916,903,731
638,298,104
539,64,87
9,250,44
968,177,606
708,519,148
63,771,256
143,872,151
782,883,447
783,254,429
348,502,322
721,113,76
566,580,684
365,395,81
598,204,288
495,283,920
297,548,495
630,353,598
992,642,98
682,548,109
26,832,17
926,598,768
353,745,95
20,739,340
6,418,5
11,724,136
763,285,440
30,342,412
890,758,194
346,424,973
255,215,858
75,144,883
377,48,451
161,256,325
875,90,623
517,626,504
716,156,493
684,945,340
37,993,260
114,13,112
257,744,208
454,148,929
451,286,815
756,508,92
777,784,493
651,58,599
682,972,629
879,215,697
39,201,636
717,497,643
192,303,561
143,722,307
108,617,994
376,109,279
854,57,958
508,475,172
962,818,149
526,954,317
293,523,397
927,174,716
518,179,868
417,999,293
371,270,649
166,295,559
407,4,84
18,48,58
315,910,826
888,919,484
527,157,365
878,814,225
926,66,312
119,430,484
617,297,685
719,480,258
897,640,802
25,352,79
751,330,787
16,442,823
499,977,690
293,237,66
718,571,452
715,564,940
24,584,589
887,483,858
875,824,283
182,634,588
50,806,507
165,317,529
847,862,328
144,719,292
642,849,450
817,56,715
841,173,714
290,155,615
50,456,31
427,281,332
987,190,299
391,14,38
629,271,590
291,449,153
539,244,262
736,553,834
71,448,353
462,844,123
329,671,782
765,357,862
404,962,898
293,974,323
410,881,377
606,499,738
245,845,63
131,780,79
927,687,522
618,142,267
103,498,530
786,551,525
464,204,53
136,355,135
989,453,447
751,39,334
367,769,473
81,21,509
2,722,438
45,271,685
158,273,226
528,407,467
284,995,493
576,75,80
481,318,863
406,592,147
854,869,341
547,155,899
236,834,212
939,411,83
301,368,610
641,29,156
880,89,647
282,441,820
230,647,434
273,586,100
832,26,688
724,997,703
361,540,121
183,683,178
383,619,326
238,859,464
150,436,240
612,253,927
431,981,280
802,805,915
185,926,413
448,592,713
806,151,341
34,52,697
647,588,361
977,668,967
138,731,646
255,140,816
119,866,593
825,63,625
665,113,275
677,498,836
992,433,47
36,597,1
358,733,952
521,435,548
596,677,500
575,475,754
635,450,888
4,335,196
585,163,94
973,748,31
539,391,762
59,411,976
171,500,57
913,892,704
699,208,67
259,474,382
308,634,198
172,245,885
661,543,301
759,597,90
86,162,312
755,442,379
576,589,541
935,854,825
363,481,339
740,136,765
6,713,28
522,190,798
593,349,13
889,632,685
130,761,285
286,13,855
771,428,445
762,577,851
450,109,393
293,187,675
475,612,831
504,47,645
792,902,792
818,863,703
382,511,150
866,977,887
988,579,497
126,350,320
66,931,774
550,797,544
585,410,122
463,915,925
635,863,844
238,302,396
559,967,467
979,976,324
527,543,1
460,171,876
859,973,587
266,675,50
104,556,470
470,410,633
197,123,976
501,227,548
4,935,42
63,405,620
89,278,122
637,442,996
61,304,586
277,277,770
477,74,497
436,160,618
493,537,686
623,81,774
852,118,992
573,977,482
367,298,771
34,936,140
128,675,147
434,366,117
203,638,183
335,770,330
254,500,666
971,865,47
416,503,319
375,317,870
413,210,578
656,473,276
812,137,467
845,738,750
144,778,944
101,924,910
835,920,782
678,612,874
69,648,792
574,851,733
472,682,569
822,908,860
183,119,882
708,856,61
493,728,327
626,290,829
683,494,322
184,783,241
272,226,774
845,151,268
836,934,702
888,482,479
656,639,927
151,911,233
48,419,134
873,317,773
426,580,913
844,483,155
353,842,47
343,431,473
525,991,314
666,640,624
432,956,309
457,393,184
648,549,141
569,53,514
250,994,217
451,431,551
802,169,293
866,92,99
739,543,477
831,668,263
255,11,238
536,600,583
80,534,772
900,317,789
763,107,453
746,585,793
110,480,920
754,95,332
904,758,985
129,59,236
304,465,338
178,14,705
171,108,392
209,208,728
96,802,531
283,961,285
30,682,741
828,500,592
735,207,83
224,798,137
486,709,271
453,207,577
282,258,236
448,506,205
186,682,927
400,335,769
229,428,745
688,110,251
567,93,53
127,633,942
878,607,334
126,649,175
328,811,777
750,151,904
983,492,507
487,820,973
642,849,505
944,988,542
392,726,377
316,524,669
138,26,400
315,600,395
104,153,607
188,757,419
749,712,776
489,483,464
248,56,968
702,200,738
16,535,544
887,749,652
178,182,459
35,6,473
283,148,20
179,284,2
678,907,89
573,831,283
171,528,119
459,179,842
211,901,673
944,843,471
757,62,788
937,263,321
895,800,294
176,120,101
719,560,195
456,324,541
399,941,522
50,818,613
559,494,951
6,366,548
577,540,850
699,875,47
725,814,104
315,86,233
737,384,838
745,87,748
973,920,984
574,360,903
265,924,416
189,648,846
634,461,680
368,851,775
323,787,888
495,748,700
779,551,851
217,858,479
976,912,252
510,479,509
499,80,181
433,959,743
904,55,886
198,988,587
264,101,870
177,365,718
287,189,385
806,629,208
84,8,323
72,757,255
275,299,502
364,447,317
561,407,388
249,969,479
173,377,802
4,981,536
510,624,254
953,426,839
932,670,727
883,929,889
961,345,312
35,256,995
246,999,974
522,379,333
374,985,859
152,710,991
378,184,571
766,839,908
711,955,795
519,756,679
565,952,929
947,576,431
485,925,695
188,872,820
288,845,315
901,323,290
343,762,618
432,30,983
653,248,306
546,826,821
115,921,810
340,107,264
659,167,705
705,968,275
222,682,110
287,601,84
207,572,952
615,514,814
523,208,276
238,591,461
247,133,41
612,111,753
737,37,501
54,137,349
826,15,701
481,129,430
173,282,646
203,270,324
37,39,266
537,862,178
609,563,616
940,266,590
477,507,889
459,305,832
557,535,396
511,646,625
731,849,380
338,170,281
870,83,562
901,652,12
768,272,910
707,8,814
511,158,447
188,239,657
696,961,938
780,509,139
652,104,657
512,474,128
953,666,240
942,549,165
847,689,22
313,568,454
163,268,118
701,414,265
939,335,500
293,76,169
148,35,2
566,527,155
350,326,672
103,980,325
837,510,861
296,611,408
392,946,848
760,228,869
191,488,572
688,714,81
885,560,263
756,397,277
395,360,74
228,609,639
663,931,913
329,471,613
932,101,768
406,390,61
450,386,247
453,155,251
162,157,618
720,23,627
240,908,562
548,151,530
383,824,330
815,816,762
501,163,967
229,925,272
696,433,158
463,589,426
63,738,801
594,820,433
771,402,8
309,497,166
921,701,260
944,117,73
319,479,376
11,1,748
417,30,738
860,363,585
994,49,169
411,54,46
5,521,384
865,49,741
898,159,450
923,728,627
610,813,589
58,685,704
682,804,121
506,810,265
468,817,401
315,572,73
16,443,101
150,748,156
618,762,884
493,368,17
707,13,991
39,615,374
968,594,876
794,969,160
109,589,841
384,329,320
526,469,639
691,490,403
496,288,190
653,565,908
666,882,70
688,826,929
35,987,852
61,934,499
460,15,597
725,559,686
988,944,934
892,938,515
715,692,835
89,45,135
683,431,154
170,108,161
277,897,750
53,142,493
158,276,903
303,322,836
650,280,266
125,831,908
748,353,721
584,354,282
725,468,902
848,280,212
305,333,984
904,78,807
395,884,783
865,944,905
774,314,271
508,924,333
271,180,452
201,200,726
610,641,212
813,518,373
349,699,805
16,149,904
914,426,189
2,289,558
136,196,953
594,864,965
725,752,145
664,53,418
928,241,539
216,69,421
112,450,253
418,512,8
678,657,633
412,167,797
312,320,347
997,823,430
881,838,461
965,783,867
48,934,542
233,4,324
700,595,674
558,352,163
720,245,310
109,893,49
964,448,89
167,803,28
505,378,246
258,20,225
269,254,792
147,806,2
142,518,563
822,478,163
393,92,637
22,946,300
127,78,880
357,608,9
803,118,185
961,931,60
876,336,283
729,495,856
294,9,360
555,748,951
947,71,972
754,599,831
449,107,154
447,184,61
763,851,962
635,65,430
933,522,572
933,243,508
708,586,332
59,277,511
202,58,510
185,260,166
58,692,324
495,279,158
539,573,855
155,394,773
156,34,747
539,863,107
581,359,629
42,385,250
4,275,343
537,798,440
810,834,708
575,502,184
613,655,107
181,15,4
382,76,562
75,418,820
533,101,358
340,143,937
638,243,158
30,640,891
925,666,486
286,698,167
78,363,612
34,913,569
268,810,61
727,422,499
949,599,621
482,136,629
308,960,212
928,986,52
448,557,170
951,852,903
147,13,939
959,777,146
602,825,196
568,219,581
822,880,318
892,604,271
885,219,938
121,477,107
466,26,417
385,229,610
705,337,787
635,6,390
575,758,664
561,992,70
340,369,781
126,239,686
536,260,747
947,257,809
487,59,545
812,603,655
490,951,653
376,635,443
747,901,966
428,280,498
278,908,895
838,154,67
982,861,733
329,265,258
214,602,325
271,322,808
476,91,601
520,208,725
165,51,969
310,23,780
878,833,560
270,443,841
952,400,692
862,691,838
35,721,9
458,313,798
893,611,425
668,236,156
478,585,715
982,483,998
654,118,771
919,928,382
420,9,432
816,697,995
468,417,324
480,199,498
618,541,293
877,404,751
679,21,539
140,270,586
592,719,532
645,468,463
435,784,132
688,718,23
84,436,701
241,865,191
134,250,856
650,218,290
755,712,876
175,393,531
73,759,864
968,664,997
569,8,320
743,87,887
244,365,668
30,438,62
639,732,239
714,730,747
303,239,101
767,984,190
927,308,297
221,477,674
480,324,263
77,501,956
805,393,656
743,413,987
592,891,357
230,732,126
542,94,360
718,275,858
320,842,773
500,837,22
4,411,765
502,837,354
80,634,289
671,816,559
977,650,359
918,73,636
172,390,788
588,933,869
159,966,911
723,665,391
835,760,24
574,177,413
184,529,547
640,632,722
654,48,99
708,906,732
723,440,590
554,86,284
989,197,453
729,560,437
241,48,661
228,217,859
320,852,52
349,385,543
907,789,549
16,614,900
837,792,195
829,447,166
128,980,679
116,985,17
579,812,683
153,355,704
643,124,663
181,878,357
347,635,390
697,427,287
207,770,228
793,921,548
63,568,314
754,601,821
530,299,902
841,278,544
664,929,120
643,716,70
273,816,425
426,952,239
210,292,568
406,508,969
696,397,633
63,839,654
521,99,448
538,440,24
822,33,778
152,839,91
975,412,85
276,554,303
114,689,596
389,903,46
834,429,43
186,96,173
804,880,457
987,395,754
878,790,256
930,506,506
380,301,707
538,938,813
10,252,276
468,51,361
727,275,224
448,149,980
125,642,259
272,815,615
339,694,485
989,527,763
277,178,650
899,20,473
355,310,218
334,871,462
350,186,181
582,436,923
640,62,92
422,459,995
462,305,338
941,909,818
523,110,32
899,492,483
541,326,393
367,54,384
833,588,201
469,857,870
785,540,403
127,620,805
713,486,289
341,112,505
833,769,352
137,245,920
632,746,803
802,660,196
85,618,174
982,54,12
147,334,382
915,2,446
831,378,607
385,206,751
830,851,541
287,20,739
359,516,584
841,869,918
616,69,836
13,770,112
425,223,771
686,687,969
726,818,324
989,233,546
204,45,293
387,384,761
176,434,878
503,684,300
288,444,137
341,463,294
385,492,895
575,976,616
23,775,51
929,343,709
617,272,712
457,849,761
17,845,437
899,703,723
761,981,74
1,733,92
995,531,394
304,995,172
617,805,261
7,854,852
30,134,330
712,568,404
657,222,477
896,163,804
563,591,553
17,163,375
550,791,649
936,569,406
104,246,370
761,79,459
939,851,974
683,19,428
99,582,575
130,903,468
440,754,911
125,812,465
294,102,602
324,949,204
606,294,71
806,36,731
642,823,866
936,766,38
308,898,834
354,348,927
252,518,580
87,595,840
244,620,729
311,562,454
284,54,950
908,744,967
899,801,284
432,710,886
124,381,734
181,78,773
140,620,235
324,275,407
541,763,734
977,739,50
836,677,538
893,995,464
318,603,183
457,236,238
79,449,145
45,490,95
903,130,151
886,82,314
664,227,302
564,645,287
877,371,478
841,918,741
906,795,844
686,539,183
793,518,423
499,395,730
239,20,540
522,464,184
46,546,407
431,15,951
580,543,449
842,955,905
752,622,89
390,331,545
639,980,241
432,203,890
261,38,896
231,268,209
993,761,622
988,99,478
179,889,31
699,746,173
231,48,749
785,191,1
473,851,630
918,898,552
656,167,550
641,662,590
438,552,214
775,311,106
387,788,124
5,276,534
802,69,148
13,60,468
557,456,880
354,741,17
110,506,11
923,794,671
641,248,780
520,522,166
457,918,241
921,575,893
727,442,359
530,951,283
272,91,491
371,132,600
742,354,79
646,482,946
855,12,974
952,116,40
535,295,89
751,125,636
682,239,171
667,363,197
392,508,257
573,717,311
377,349,955
96,123,259
273,270,666
981,444,625
988,536,635
834,77,23
307,91,428
660,479,730
455,908,577
831,861,449
197,179,803
996,995,287
927,214,892
657,719,581
94,766,962
463,785,598
771,743,727
998,417,476
221,172,328
477,507,889
221,238,611
887,621,73
445,702,351
567,104,800
460,15,597
774,214,483
240,210,169
308,197,341
884,723,831
877,661,854
490,781,654
54,657,701
349,69,760
788,556,252
772,671,416
555,71,741
236,446,287
367,632,638
334,906,439
823,534,204
60,743,788
332,305,80
716,891,119
863,649,840
995,280,919
32,297,878
917,988,323
346,957,929
242,270,778
250,224,314
984,864,726
377,836,178
182,681,887
393,913,84
22,274,633
93,706,859
369,229,269
527,357,16
167,626,594
865,413,214
915,672,996
120,824,898
901,530,27
645,939,126
103,953,270
338,788,754
289,793,282
438,262,117
704,355,440
617,92,574
611,854,910
337,761,305
92,45,998
380,113,783
959,341,599
704,255,912
752,361,74
273,973,700
506,328,774
110,639,331
495,6,397
423,518,529
514,390,519
631,76,124
550,138,67
356,99,976
969,971,974
330,61,87
436,112,799
731,16,959
897,97,885
782,86,201
505,927,878
70,301,373
164,498,752
482,588,441
926,910,140
247,769,353
293,177,250
13,391,355
678,831,462
607,12,845
714,835,377
326,766,293
746,359,649
256,759,324
979,654,34
275,521,894
90,735,596
423,25,49
326,466,855
814,550,383
772,971,234
934,626,88
619,558,790
991,605,402
708,728,77
303,772,739
302,284,70
178,911,207
857,673,99
495,321,379
722,797,951
838,610,429
728,679,463
299,604,954
784,541,469
513,985,241
866,647,692
558,286,495
415,505,902
865,384,332
837,179,948
276,253,723
129,282,234
966,462,875
59,748,152
762,436,726
868,724,525
575,584,385
278,258,221
86,11,847
382,95,851
196,505,793
267,900,861
511,997,58
321,918,108
921,374,935
601,819,63
256,929,572
597,612,241
610,353,481
638,178,596
502,631,845
778,995,459
415,530,99
897,491,877
662,471,280
393,13,869
202,237,692
630,238,382
227,703,544
461,55,800
906,810,644
334,882,710
313,429,426
95,540,990
445,162,652
6,762,515
634,18,990
644,461,703
51,148,219
573,84,834
744,408,152
314,441,778
218,593,542
980,499,345
95,928,685
105,936,290
496,906,649
666,536,672
194,982,544
238,877,15
175,587,596
412,614,390
979,992,80
469,709,688
704,215,82
51,869,753
49,437,290
996,995,446
525,276,833
843,594,583
756,391,498
636,83,416
780,346,879
179,981,429
882,48,946
482,17,426
87,122,359
654,927,927
164,748,360
570,236,852
4,418,926
883,545,655
935,851,152
580,312,717
475,69,927
756,122,57
434,103,808
957,505,628
768,291,982
176,174,802
583,345,157
173,273,997
131,988,131
278,775,714
366,942,127
765,192,843
843,13,620
458,554,287
928,844,50
622,519,569
254,56,670
963,268,929
828,370,932
321,340,764
115,444,192
237,14,838
370,557,896
901,419,908
34,505,252
217,556,585
26,531,8
378,100,72
786,388,871
416,130,533
91,636,498
525,117,624
48,144,762
460,144,482
322,893,131
346,887,389
161,742,769
362,380,261
622,734,766
655,402,464
588,298,370
410,56,865
514,245,328
196,702,965
705,38,652
24,612,723
279,4,613
972,544,727
865,653,148
413,515,563
982,463,810
529,737,936
874,633,190
171,89,111
661,87,508
29,598,66
699,499,787
38,488,379
444,677,25
22,776,628
562,713,459
56,484,245
796,228,629
313,692,480
637,861,267
287,700,629
319,769,110
691,654,973
828,161,558
599,25,345
481,513,280
190,322,19
444,589,728
855,445,879
647,65,471
804,377,48
791,977,659
515,977,899
215,972,239
591,428,115
747,661,964
957,166,830
110,737,826
794,376,843
719,371,618
263,176,233
990,800,337
363,706,893
211,704,282
118,134,405
771,688,762
430,130,188
442,821,292
996,337,404
713,622,402
705,416,744
464,506,835
267,527,284
455,3,524
656,212,384
187,669,158
639,392,635
510,861,245
7,613,765
448,478,371
439,55,774
291,630,448
616,948,752
518,983,332
829,62,675
934,282,803
394,78,318
597,336,542
270,918,607
859,942,440
289,684,909
997,119,515
401,130,69
294,951,783
372,572,73
954,437,783
988,946,816
545,765,183
802,349,627
694,485,681
709,156,242
737,760,154
613,912,608
81,161,511
592,254,721
751,501,295
283,537,579
589,415,182
484,244,741
969,272,517
806,616,891
971,664,613
